,SYMBOL,NAME OF COMPANY,cm01JUN2023bhav.csv
1358,RAJVIR,Rajvir Industries Limited,
1359,RALLIS,Rallis India Limited,0.15810276679842494
1360,RAMANEWS,Shree Rama Newsprint Limited,1.937984496124031
1361,RAMAPHO,Rama Phosphates Limited,1.7807456872565484
1362,RAMASTEEL,Rama Steel Tubes Limited,1.3732833957553168
1363,RAMCOCEM,The Ramco Cements Limited,0.4645503815949487
1364,RAMCOIND,Ramco Industries Limited,4.701686121919586
1365,RAMCOSYS,Ramco Systems Limited,2.0023014959723797
1366,RAMKY,Ramky Infrastructure Limited,0.7252007252007133
1367,RAMRAT,Ram Ratna Wires Limited,-2.2257194244604395
1368,RANASUG,Rana Sugars Limited,0.0
1369,RANEENGINE,Rane Engine Valve Limited,
1370,RANEHOLDIN,Rane Holdings Limited,0.966850828729272
1371,RATEGAIN,Rategain Travel Technologies Limited,0.7417218543046388
1372,RATNAMANI,Ratnamani Metals & Tubes Limited,-0.5771725032425382
1373,RAYMOND,Raymond Limited,-0.4218195762630707
1374,RBA,Restaurant Brands Asia Limited,-0.8317929759704303
1375,RBL,Rane Brake Lining Limited,0.21940349674323245
1376,RBLBANK,RBL Bank Limited,3.9481801357186956
1377,RCF,Rashtriya Chemicals and Fertilizers Limited,0.04875670404680366
1378,RCOM,Reliance Communications Limited,
1379,RECLTD,REC Limited,-0.6711409395973273
1380,REDINGTON,Redington Limited,5.627332759115695
1381,REFEX,Refex Industries Limited,-3.0355993008922826
1382,REGENCERAM,Regency Ceramics Limited,
1383,RELAXO,Relaxo Footwears Limited,-0.21616228799468412
1384,RELCAPITAL,Reliance Capital Limited,
1385,RELCHEMQ,Reliance Chemotex Industries Limited,2.035475428903751
1386,RELIANCE,Reliance Industries Limited,-0.2692416697032305
1387,RELIGARE,Religare Enterprises Limited,-2.1502209131075145
1388,RELINFRA,Reliance Infrastructure Limited,-0.556792873051225
1389,REMSONSIND,Remsons Industries Limited,0.9757155247181267
1390,RENUKA,Shree Renuka Sugars Limited,-0.23837902264601052
1391,REPCOHOME,Repco Home Finance Limited,2.1464162514373415
1392,REPL,Rudrabhishek Enterprises Limited,-1.2547417566384627
1393,REPRO,Repro India Limited,9.993759472229643
1394,RESPONIND,Responsive Industries Limited,-2.0265991133628987
1395,REVATHI,Revathi Equipment Limited,0.6741111990386588
1396,RGL,Renaissance Global Limited,2.0503807850029294
1397,RHFL,Reliance Home Finance Limited,3.5087719298245648
1398,RHIM,RHI MAGNESITA INDIA LIMITED,-0.183108262760364
1399,RHL,Robust Hotels Limited,-0.21633315305570883
1400,RICOAUTO,Rico Auto Industries Limited,0.6134969325153374
1401,RIIL,Reliance Industrial Infrastructure Limited,1.1062190423775404
1402,RITCO,Ritco Logistics Limited,-1.1989723094490403
1403,RITES,RITES Limited,1.7218366257341133
1404,RKDL,Ravi Kumar Distilleries Limited,
1405,RKEC,RKEC Projects Limited,-1.0638297872340452
1406,RKFORGE,Ramkrishna Forgings Limited,-2.369607211848033
1407,RMCL,Radha Madhav Corporation Limited,
1408,RML,Rane (Madras) Limited,-2.687203014910696
1409,RNAVAL,Reliance Naval and Engineering Limited,
1410,ROHLTD,Royal Orchid Hotels Limited,-3.323976953759787
1411,ROLEXRINGS,Rolex Rings Limited,0.9756728778467862
1412,ROLLT,Rollatainers Limited,0.0
1413,ROLTA,Rolta India Limited,
1414,ROML,Raj Oil Mills Limited,-3.157894736842113
1415,ROSSARI,Rossari Biotech Limited,2.126350335019837
1416,ROSSELLIND,Rossell India Limited,0.5543237250554324
1417,ROTO,Roto Pumps Limited,-0.19307780320366458
1418,ROUTE,ROUTE MOBILE LIMITED,1.3638103190341933
1419,RPGLIFE,RPG Life Sciences Limited,0.9123261080556395
1420,RPOWER,Reliance Power Limited,0.0
1421,RPPINFRA,R.P.P. Infra Projects Limited,1.6233766233766231
1422,RPPL,Rajshree Polypack Limited,7.1383046526449885
1423,RPSGVENT,RPSG VENTURES LIMITED,1.8508004996025835
1424,RSSOFTWARE,R. S. Software (India) Limited,
1425,RSWM,RSWM Limited,2.703455964325526
1426,RSYSTEMS,R Systems International Limited,10.829132626455774
1427,RTNINDIA,RattanIndia Enterprises Limited,0.0
1428,RTNPOWER,RattanIndia Power Limited,2.9850746268656745
1429,RUBYMILLS,The Ruby Mills Limited,0.5329070077271516
1430,RUCHINFRA,Ruchi Infrastructure Limited,
1431,RUCHIRA,Ruchira Papers Limited,-1.835664335664343
1432,RUPA,Rupa & Company Limited,-0.377145012257213
1433,RUSHIL,Rushil Decor Limited,6.4742737801404795
1434,RUSTOMJEE,Keystone Realtors Limited,-1.1156383391540552
1435,RVHL,Ravinder Heights Limited,-0.4008016032064043
1436,RVNL,Rail Vikas Nigam Limited,-1.2916666666666643
1437,S&SPOWER,S&S Power Switchgears Limited,
1438,SABEVENTS,Sab Events & Governance Now Media Limited,
1439,SABTN,Sri Adhikari Brothers Television Network Limited,
1440,SADBHAV,Sadbhav Engineering Limited,2.8708133971291936
1441,SADBHIN,Sadbhav Infrastructure Project Limited,0.0
1442,SADHNANIQ,Sadhana Nitrochem Limited,-2.0453700260319825
1443,SAFARI,Safari Industries (India) Limited,1.2449355432780913
1444,SAGARDEEP,Sagardeep Alloys Limited,-0.952380952380949
1445,SAGCEM,Sagar Cements Limited,1.4029042579374817
1446,SAH,Sah Polymers Limited,0.2820078962210942
1447,SAHYADRI,Sahyadri Industries Limited,1.9155354449472164
1448,SAIL,Steel Authority of India Limited,-0.3636363636363602
1449,SAKAR,Sakar Healthcare Limited,10.26429010448679
1450,SAKHTISUG,Sakthi Sugars Limited,0.6289308176100569
1451,SAKSOFT,Saksoft Limited,2.9269319856812035
1452,SAKUMA,Sakuma Exports Limited,0.35971223021581966
1453,SALASAR,Salasar Techno Engineering Limited,-1.45739910313901
1454,SALONA,Salona Cotspin Limited,3.0936454849498354
1455,SALSTEEL,S.A.L. Steel Limited,-0.6289308176100606
1456,SALZERELEC,Salzer Electronics Limited,0.5169103529759267
1457,SAMBHAAV,Sambhaav Media Limited,3.7735849056603805
1458,SANCO,Sanco Industries Limited,
1459,SANDESH,The Sandesh Limited,1.8771331058020553
1460,SANDHAR,Sandhar Technologies Limited,3.339517625231911
1461,SANGAMIND,Sangam (India) Limited,0.36567003656701347
1462,SANGHIIND,Sanghi Industries Limited,-0.5730659025787844
1463,SANGHVIMOV,Sanghvi Movers Limited,0.32672374943668064
1464,SANGINITA,Sanginita Chemicals Limited,3.1609195402298895
1465,SANOFI,Sanofi India Limited,0.6838273722332334
1466,SANSERA,Sansera Engineering Limited,3.5276171105320024
1467,SANWARIA,Sanwaria Consumer Limited,
1468,SAPPHIRE,Sapphire Foods India Limited,-1.168184160797114
1469,SARDAEN,Sarda Energy & Minerals Limited,-0.6028732683427553
1470,SAREGAMA,Saregama India Limited,-2.925777640899292
1471,SARLAPOLY,Sarla Performance Fibers Limited,5.645161290322565
1472,SARVESHWAR,Sarveshwar Foods Limited,1.6608996539792427
1473,SASKEN,Sasken Technologies Limited,-0.07008936393901163
1474,SASTASUNDR,Sastasundar Ventures Limited,0.9558160504959341
1475,SATIA,Satia Industries Limited,0.8520179372197335
1476,SATIN,Satin Creditcare Network Limited,5.323411562678885
1477,SATINDLTD,Sat Industries Limited,-1.1147540983606483
1478,SBC,SBC Exports Limited,1.7031630170316197
1479,SBCL,Shivalik Bimetal Controls Limited,0.03900916715426795
1480,SBGLP,Suratwwala Business Group Limited,1.752389622212118
1481,SBICARD,SBI Cards and Payment Services Limited,-0.7034189432357321
1482,SBILIFE,SBI Life Insurance Company Limited,-2.2064777327935223
1483,SBIN,State Bank of India,0.5001293437958053
1484,SCAPDVR,Stampede Capital Limited,-1.9886363636363715
1485,SCHAEFFLER,Schaeffler India Limited,-0.3656954111124188
1486,SCHAND,S Chand And Company Limited,2.3927178153446005
1487,SCHNEIDER,Schneider Electric Infrastructure Limited,1.7412431666329262
1488,SCI,Shipping Corporation Of India Limited,1.0542962572482868
1489,SCPL,Sheetal Cool Products Limited,-0.5155847199437518
1490,SDBL,Som Distilleries & Breweries Limited,-3.326894183301138
1491,SEAMECLTD,Seamec Limited,0.3604686091919632
1492,SECURCRED,SecUR Credentials Limited,-0.6060606060606003
1493,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,-0.6906077348066298
1494,SEJALLTD,Sejal Glass Limited,
1495,SELAN,Selan Exploration Technology Limited,-0.5782503264316401
1496,SELMC,SEL Manufacturing Company Limited,
1497,SEPC,SEPC Limited,-1.219512195121947
1498,SEPOWER,S.E. Power Limited,-1.041666666666669
1499,SEQUENT,Sequent Scientific Limited,0.9715475364330366
1500,SERVOTECH,Servotech Power Systems Limited,4.784022294472821
1501,SESHAPAPER,Seshasayee Paper and Boards Limited,-0.5880256593015089
1502,SETCO,Setco Automotive Limited,-1.526717557251903
1503,SETUINFRA,Setubandhan Infrastructure Limited,
1504,SEYAIND,Seya Industries Limited,
1505,SFL,Sheela Foam Limited,0.7776897166633666
1506,SGIL,Synergy Green Industries Limited,2.1788617886178825
1507,SGL,STL Global Limited,0.0
1508,SHAHALLOYS,Shah Alloys Limited,-5.017103762827828
1509,SHAILY,Shaily Engineering Plastics Limited,0.4590010891551161
1510,SHAKTIPUMP,Shakti Pumps (India) Limited,1.2839460557916214
1511,SHALBY,Shalby Limited,1.93713450292396
1512,SHALPAINTS,Shalimar Paints Limited,-0.8370895041854547
1513,SHANKARA,Shankara Building Products Limited,6.626254180601999
1514,SHANTI,Shanti Overseas (India) Limited,5.263157894736834
1515,SHANTIGEAR,Shanthi Gears Limited,1.9177449168207048
1516,SHARDACROP,Sharda Cropchem Limited,1.7148202036998543
1517,SHARDAMOTR,Sharda Motor Industries Limited,0.5907660694792298
1518,SHAREINDIA,Share India Securities Limited,-0.5175143861275283
1519,SHEMAROO,Shemaroo Entertainment Limited,2.1129326047358874
1520,SHILPAMED,Shilpa Medicare Limited,-0.41876046901172526
1521,SHIVALIK,Shivalik Rasayan Limited,-1.0047941157155023
1522,SHIVAMAUTO,Shivam Autotech Limited,0.0
1523,SHIVAMILLS,Shiva Mills Limited,
1524,SHIVATEX,Shiva Texyarn Limited,6.986899563318777
1525,SHK,S H Kelkar and Company Limited,-0.3153153153153102
1526,SHOPERSTOP,Shoppers Stop Limited,0.5915992900808519
1527,SHRADHA,Shradha Infraprojects Limited,0.8196721311475277
1528,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,-0.06045949214026258
1529,SHREECEM,SHREE CEMENT LIMITED,0.00834485718372413
1530,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,0.5491488193300385
1531,SHREERAMA,Shree Rama Multi-Tech Limited,1.941747572815527
1532,SHRENIK,Shrenik Limited,-4.761904761904765
1533,SHREYANIND,Shreyans Industries Limited,2.2121896162528243
1534,SHREYAS,Shreyas Shipping & Logistics Limited,1.0990736379337416
1535,SHRIPISTON,Shriram Pistons & Rings Limited,-3.7380792906579994
1536,SHRIRAMFIN,Shriram Finance Limited,0.7501339524915164
1537,SHRIRAMPPS,Shriram Properties Limited,1.4179104477611983
1538,SHYAMCENT,Shyam Century Ferrous Limited,0.28735632183908455
1539,SHYAMMETL,Shyam Metalics and Energy Limited,0.05070993914806533
1540,SHYAMTEL,Shyam Telecom Limited,-0.5780346820809331
1541,SIEMENS,Siemens Limited,-0.48850534258724554
1542,SIGACHI,Sigachi Industries Limited,1.0901467505241065
1543,SIGIND,Signet Industries Limited,10.807600950118758
1544,SIKKO,Sikko Industries Limited,4.575707154742097
1545,SIL,Standard Industries Limited,
1546,SILGO,Silgo Retail Limited,19.73333333333333
1547,SILINV,SIL Investments Limited,0.312089356110396
1548,SILLYMONKS,Silly Monks Entertainment Limited,0.3095975232198187
1549,SILVERTUC,Silver Touch Technologies Limited,1.367738296672297
1550,SIMBHALS,Simbhaoli Sugars Limited,-3.3864541832669377
1551,SIMPLEXINF,Simplex Infrastructures Limited,0.0
1552,SINTERCOM,Sintercom India Limited,0.28409090909091983
1553,SIRCA,Sirca Paints India Limited,1.2954658694568932
1554,SIS,SIS LIMITED,3.2976714915040963
1555,SITINET,Siti Networks Limited,0.0
1556,SIYSIL,Siyaram Silk Mills Limited,-1.055735210195942
1557,SJS,S.J.S. Enterprises Limited,11.64876420898946
1558,SJVN,SJVN Limited,-0.6983240223463688
1559,SKFINDIA,SKF India Limited,0.9278350515463876
1560,SKIL,SKIL Infrastructure Limited,
1561,SKIPPER,Skipper Limited,-0.26572187776794626
1562,SKMEGGPROD,SKM Egg Products Export (India) Limited,4.9856434351344205
1563,SKYGOLD,Sky Gold Limited,-2.8708708708708683
1564,SMARTLINK,Smartlink Holdings Limited,-2.0522388059701564
1565,SMCGLOBAL,SMC Global Securities Limited,0.0679347826087111
1566,SMLISUZU,SML Isuzu Limited,2.1498431444915993
1567,SMLT,Sarthak Metals Limited,0.8152173913043446
1568,SMSLIFE,SMS Lifesciences India Limited,0.12261837389171426
1569,SMSPHARMA,SMS Pharmaceuticals Limited,1.6867469879518142
1570,SNOWMAN,Snowman Logistics Limited,-0.5326231691078449
1571,SOBHA,Sobha Limited,7.221742053202732
1572,SOFTTECH,Softtech Engineers Limited,-0.3598416696653473
1573,SOLARA,Solara Active Pharma Sciences Limited,0.0
1574,SOLARINDS,Solar Industries India Limited,0.35976974736168854
1575,SOMANYCERA,Somany Ceramics Limited,1.4551206010280815
1576,SOMATEX,Soma Textiles & Industries Limited,4.878048780487795
1577,SOMICONVEY,Somi Conveyor Beltings Limited,-1.7475728155339778
1578,SONACOMS,Sona BLW Precision Forgings Limited,-2.0958360262210154
1579,SONAMCLOCK,Sonam Clock Limited,6.919431279620851
1580,SONATSOFTW,Sonata Software Limited,1.58476974530486
1581,SOTL,Savita Oil Technologies Limited,-1.423740879159993
1582,SOUTHBANK,The South Indian Bank Limited,9.56521739130434
1583,SOUTHWEST,South West Pinnacle Exploration Limited,-1.8608113137327877
1584,SPAL,S. P. Apparels Limited,-1.8854329290260652
1585,SPANDANA,Spandana Sphoorty Financial Limited,-3.7540047360356503
1586,SPARC,Sun Pharma Advanced Research Company Limited,-0.23778071334213405
1587,SPCENET,Spacenet Enterprises India Limited,-1.440922190201729
1588,SPECIALITY,Speciality Restaurants Limited,-4.584412995814232
1589,SPENCERS,Spencer's Retail Limited,1.487314085739285
1590,SPENTEX,Spentex Industries Limited,
1591,SPIC,Southern Petrochemicals Industries Corporation  Limited,0.0
1592,SPLIL,SPL Industries Limited,0.24650780608052353
1593,SPLPETRO,Supreme Petrochem Limited,0.2916261630329152
1594,SPMLINFRA,SPML Infra Limited,
1595,SPORTKING,Sportking India Limited,1.1414839291078438
1596,SPTL,Sintex Plastics Technology Limited,
1597,SPYL,Shekhawati Poly-Yarn Limited,
1598,SREEL,Sreeleathers Limited,-1.4139444173573894
1599,SREINFRA,SREI Infrastructure Finance Limited,
1600,SRF,SRF Limited,-1.6350828455203816
1601,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,1.0349523377212975
1602,SRPL,Shree Ram Proteins Limited,3.896103896103894
1603,SSWL,Steel Strips Wheels Limited,2.4018944519620993
1604,STAMPEDE,Stampede Capital Limited,
1605,STAR,Strides Pharma Science Limited,0.05566379070414378
1606,STARCEMENT,Star Cement Limited,0.9042954031650468
1607,STARHEALTH,Star Health and Allied Insurance Company Limited,-0.7056638811513378
1608,STARPAPER,Star Paper Mills Limited,0.11239112110144257
1609,STARTECK,Starteck Finance Limited,1.761744966442948
1610,STCINDIA,The State Trading Corporation of India Limited,1.1643835616438278
1611,STEELCAS,Steelcast Limited,-0.5303416624171388
1612,STEELCITY,Steel City Securities Limited,1.3212221304706924
1613,STEELXIND,STEEL EXCHANGE INDIA LIMITED,1.346801346801354
1614,STEL,Stel Holdings Limited,0.9292351679771143
1615,STERTOOLS,Sterling Tools Limited,-1.0918619886446352
1616,STLTECH,Sterlite Technologies Limited,0.13422818791945546
1617,STOVEKRAFT,Stove Kraft Limited,3.7448316597755515
1618,STYLAMIND,Stylam Industries Limited,4.515686396806593
1619,STYRENIX,Styrenix Performance Materials Limited,0.17239397770371223
1620,SUBEXLTD,Subex Limited,0.5535055350553453
1621,SUBROS,Subros Limited,-1.3876181762732402
1622,SUDARSCHEM,Sudarshan Chemical Industries Limited,-1.014023732470332
1623,SUKHJITS,Sukhjit Starch & Chemicals Limited,0.05957345406886692
1624,SULA,Sula Vineyards Limited,4.239990551553086
1625,SUMEETINDS,Sumeet Industries Limited,
1626,SUMICHEM,Sumitomo Chemical India Limited,0.41420861051838265
1627,SUMIT,Sumit Woods Limited,0.0
1628,SUMMITSEC,Summit Securities Limited,-0.5117117117117052
1629,SUNCLAYLTD,Sundaram Clayton Limited,0.17976850455800142
1630,SUNDARAM,Sundaram Multi Pap Limited,0.0
1631,SUNDARMFIN,Sundaram Finance Limited,-0.6110739969347949
1632,SUNDARMHLD,Sundaram Finance Holdings Limited,3.3594624860022395
1633,SUNDRMBRAK,Sundaram Brake Linings Limited,-0.984766887213414
1634,SUNDRMFAST,Sundram Fasteners Limited,0.6558248770328436
1635,SUNFLAG,Sunflag Iron And Steel Company Limited,-1.476141434946794
1636,SUNPHARMA,Sun Pharmaceutical Industries Limited,1.266212128979343
1637,SUNTECK,Sunteck Realty Limited,0.5689900426742613
1638,SUNTV,Sun TV Network Limited,2.003601981089607
1639,SUPERHOUSE,Superhouse Limited,-3.1221303948576726
1640,SUPERSPIN,Super Spinning Mills Limited,0.740740740740738
1641,SUPRAJIT,Suprajit Engineering Limited,2.4877596929998615
1642,SUPREMEENG,Supreme Engineering Limited,
1643,SUPREMEIND,Supreme Industries Limited,0.8488687782805364
1644,SUPREMEINF,Supreme Infrastructure India Limited,-0.41666666666667257
1645,SUPRIYA,Supriya Lifescience Limited,2.679830747531737
1646,SURANASOL,Surana Solar Limited,0.254452926208655
1647,SURANAT&P,Surana Telecom and Power Limited,-0.5347593582887586
1648,SURYALAXMI,Suryalakshmi Cotton Mills Limited,1.2636899747262005
1649,SURYAROSNI,Surya Roshni Limited,-2.2418652318729184
1650,SURYODAY,Suryoday Small Finance Bank Limited,-1.2048192771084338
1651,SUTLEJTEX,Sutlej Textiles and Industries Limited,0.8928571428571557
1652,SUULD,Suumaya Industries Limited,-0.4385964912280764
1653,SUVEN,Suven Life Sciences Limited,4.869251577998188
1654,SUVENPHAR,Suven Pharmaceuticals Limited,-0.587002096436061
1655,SUVIDHAA,Suvidhaa Infoserve Limited,0.0
1656,SUZLON,Suzlon Energy Limited,-5.106382978723401
1657,SVLL,Shree Vasu Logistics Limited,2.230931564666878
1658,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,
1659,SWANENERGY,Swan Energy Limited,4.5369015262387595
1660,SWARAJENG,Swaraj Engines Limited,3.4786128727567154
1661,SWELECTES,Swelect Energy Systems Limited,-1.9949382164656975
1662,SWSOLAR,Sterling and Wilson Renewable Energy Limited,0.47302032235459807
1663,SYMPHONY,Symphony Limited,0.09432849899775433
1664,SYNCOMF,Syncom Formulations (India) Limited,-2.91970802919707
1665,SYNGENE,Syngene International Limited,0.21379310344826957
1666,SYRMA,Syrma SGS Technology Limited,-2.0501719088246415
1667,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,-1.476510067114099
1668,TAJGVK,Taj GVK Hotels & Resorts Limited,0.5968876572159357
1669,TAKE,Take Solutions Limited,2.017291066282408
1670,TALBROAUTO,Talbros Automotive Components Limited,1.110425663170874
1671,TANLA,Tanla Platforms Limited,-1.3318112633181127
1672,TANTIACONS,Tantia Constructions Limited,
1673,TARAPUR,Tarapur Transformers Limited,
1674,TARC,TARC Limited,0.5825242718446546
1675,TARMAT,Tarmat Limited,-3.270702853166311
1676,TARSONS,Tarsons Products Limited,2.1655480984340088
1677,TASTYBITE,Tasty Bite Eatables Limited,-0.3941577906754288
1678,TATACHEM,Tata Chemicals Limited,-0.16999793941891378
1679,TATACOFFEE,Tata Coffee Limited,-0.49697493517718483
1680,TATACOMM,Tata Communications Limited,2.75370691315232
1681,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,-0.6260564702936204
1682,TATAELXSI,Tata Elxsi Limited,2.869346699813379
1683,TATAINVEST,Tata Investment Corporation Limited,0.8537163764482729
1684,TATAMETALI,Tata Metaliks Limited,-0.30118509788515085
1685,TATAMOTORS,Tata Motors Limited,1.691050731521963
1686,TATAMTRDVR,Tata Motors Limited,2.8145695364238326
1687,TATAPOWER,Tata Power Company Limited,0.819480215406228
1688,TATASTEEL,Tata Steel Limited,0.14177693761815283
1689,TATASTLLP,Tata Steel Long Products Limited,-0.08549001321210355
1690,TATVA,Tatva Chintan Pharma Chem Limited,-0.21713561928888908
1691,TBZ,Tribhovandas Bhimji Zaveri Limited,0.06821282401091018
1692,TCI,Transport Corporation of India Limited,-0.6769143985333618
1693,TCIEXP,TCI Express Limited,2.097968183965976
1694,TCIFINANCE,TCI Finance Limited,
1695,TCNSBRANDS,TCNS Clothing Co. Limited,0.1921921921921949
1696,TCPLPACK,TCPL Packaging Limited,-0.5973466694450327
1697,TCS,Tata Consultancy Services Limited,1.0487916096671226
1698,TDPOWERSYS,TD Power Systems Limited,4.4685990338164245
1699,TEAMLEASE,Teamlease Services Limited,1.217645734863839
1700,TECHIN,Techindia Nirman Limited,-0.5813953488371969
1701,TECHM,Tech Mahindra Limited,0.4706198736049483
1702,TECHNOE,Techno Electric & Engineering Company Limited,-3.2131562302340257
1703,TECILCHEM,TECIL Chemicals and Hydro Power Limited,
1704,TEGA,Tega Industries Limited,-1.8678081049530344
1705,TEJASNET,Tejas Networks Limited,0.25826816844823225
1706,TEMBO,Tembo Global Industries Limited,0.39543057996485315
1707,TERASOFT,Tera Software Limited,1.925254813137036
1708,TEXINFRA,Texmaco Infrastructure & Holdings Limited,0.18796992481201938
1709,TEXMOPIPES,Texmo Pipes and Products Limited,0.1710863986312991
1710,TEXRAIL,Texmaco Rail & Engineering Limited,6.4458370635631175
1711,TFCILTD,Tourism Finance Corporation of India Limited,-0.5633802816901489
1712,TFL,Transwarranty Finance Limited,0.0
1713,TGBHOTELS,TGB Banquets And Hotels Limited,
1714,THANGAMAYL,Thangamayil Jewellery Limited,4.594435013654144
1715,THEINVEST,The Investment Trust Of India Limited,
1716,THEMISMED,Themis Medicare Limited,0.1933907850987249
1717,THERMAX,Thermax Limited,1.3810675973706186
1718,THOMASCOOK,Thomas Cook  (India)  Limited,0.6220839813374894
1719,THOMASCOTT,Thomas Scott (India) Limited,
1720,THYROCARE,Thyrocare Technologies Limited,0.8069865133760727
1721,TI,Tilaknagar Industries Limited,0.5795235028976028
1722,TIDEWATER,Tide Water Oil Company (India) Limited,0.19001554672654775
1723,TIIL,Technocraft Industries (India) Limited,4.27590406278543
1724,TIINDIA,Tube Investments of India Limited,0.7946349045564891
1725,TIJARIA,Tijaria Polypipes Limited,-1.904761904761898
1726,TIL,TIL Limited,
1727,TIMESGTY,Times Guaranty Limited,3.2407407407407405
1728,TIMETECHNO,Time Technoplast Limited,4.728640515851699
1729,TIMKEN,Timken India Limited,0.6611295178444565
1730,TINPLATE,The Tinplate Company of India Limited,-0.03146138115463984
1731,TIPSFILMS,Tips Films Limited,1.7983909133932714
1732,TIPSINDLTD,TIPS Industries Limited,8.676160337552751
1733,TIRUMALCHM,Thirumalai Chemicals Limited,0.6089122612787126
1734,TIRUPATIFL,Tirupati Forge Limited,-0.5347593582887586
1735,TITAN,Titan Company Limited,0.1416806871513327
1736,TMB,Tamilnad Mercantile Bank Limited,-0.28954035468693173
1737,TNPETRO,Tamilnadu PetroProducts Limited,0.0
1738,TNPL,Tamil Nadu Newsprint & Papers Limited,0.35595105672970473
1739,TNTELE,Tamilnadu Telecommunication Limited,
1740,TOKYOPLAST,Tokyo Plast International Limited,-0.38002171552659536
1741,TORNTPHARM,Torrent Pharmaceuticals Limited,-3.3228020481533935
1742,TORNTPOWER,Torrent Power Limited,1.8407689517591543
1743,TOTAL,Total Transport Systems Limited,-1.6564638098667503
1744,TOUCHWOOD,Touchwood Entertainment Limited,0.9363295880149813
1745,TPLPLASTEH,TPL Plastech Limited,5.43093270365997
1746,TRACXN,Tracxn Technologies Limited,-0.6617647058823571
1747,TREEHOUSE,Tree House Education & Accessories Limited,-2.3121387283237116
1748,TREJHARA,TREJHARA SOLUTIONS LIMITED,-10.006540222367567
1749,TRENT,Trent Limited,0.1249639527059531
1750,TRF,TRF Limited,-0.8246792913866796
1751,TRIDENT,Trident Limited,-1.3782542113322993
1752,TRIGYN,Trigyn Technologies Limited,2.6785714285714315
1753,TRIL,Transformers And Rectifiers (India) Limited,0.2992220227408737
1754,TRITURBINE,Triveni Turbine Limited,-2.0150187734668363
1755,TRIVENI,Triveni Engineering & Industries Limited,-0.30903472095983375
1756,TTKHLTCARE,TTK Healthcare Limited,0.01967032534718124
1757,TTKPRESTIG,TTK Prestige Limited,-1.6152502910360917
1758,TTL,T T Limited,-0.27472527472527863
1759,TTML,Tata Teleservices (Maharashtra) Limited,3.7428803905614276
1760,TV18BRDCST,TV18 Broadcast Limited,4.700854700854697
1761,TVSELECT,TVS Electronics Limited,-0.04218222722160689
1762,TVSMOTOR,TVS Motor Company Limited,-2.3564630027632827
1763,TVSSRICHAK,TVS Srichakra Limited,-0.3912635203283135
1764,TVTODAY,TV Today Network Limited,0.15719151165837641
1765,TVVISION,TV Vision Limited,0.0
1766,TWL,Titagarh Wagons Limited,0.7513467536149799
1767,UBL,United Breweries Limited,0.5774386471437316
1768,UCALFUEL,Ucal Fuel Systems Limited,0.2949852507374583
1769,UCOBANK,UCO Bank,5.7034220532319395
1770,UDAICEMENT,Udaipur Cement Works Limited,-1.2131715771230551
1771,UFLEX,UFLEX Limited,1.379140499938423
1772,UFO,UFO Moviez India Limited,0.7328447701532275
1773,UGARSUGAR,The Ugar Sugar Works Limited,2.4830699774266365
1774,UGROCAP,Ugro Capital Limited,-0.4517100451709972
1775,UJAAS,Ujaas Energy Limited,
1776,UJJIVAN,Ujjivan Financial Services Limited,-1.080033231791757
1777,UJJIVANSFB,Ujjivan Small Finance Bank Limited,-2.170963364993227
1778,ULTRACEMCO,UltraTech Cement Limited,-0.3462493885045203
1779,UMAEXPORTS,Uma Exports Limited,0.33259423503325625
1780,UMANGDAIRY,Umang Dairies Limited,-2.471169686985173
1781,UMESLTD,Usha Martin Education & Solutions Limited,-1.3698630136986254
1782,UNICHEMLAB,Unichem Laboratories Limited,-0.18754186202276987
1783,UNIDT,United Drilling Tools Limited,0.7142857142857088
1784,UNIENTER,Uniphos Enterprises Limited,2.9599730911537203
1785,UNIINFO,Uniinfo Telecom Services Limited,2.2177419354838737
1786,UNIONBANK,Union Bank of India,1.6877637130801728
1787,UNIPARTS,Uniparts India Limited,3.367217280813227
1788,UNITECH,Unitech Limited,
1789,UNITEDPOLY,United Polyfab Gujarat Limited,5.000000000000005
1790,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,0.4494382022471867
1791,UNIVAFOODS,Univa Foods Limited,
1792,UNIVASTU,Univastu India Limited,0.21574973031284017
1793,UNIVCABLES,Universal Cables Limited,0.2567567567567537
1794,UNIVPHOTO,Universus Photo Imagings Limited,-1.2549119026492557
1795,UNOMINDA,UNO Minda Limited,-0.08997660608241856
1796,UPL,UPL Limited,-1.0436432637571122
1797,URJA,Urja Global Limited,1.9607843137254832
1798,USHAMART,Usha Martin Limited,1.8189787420556676
1799,USK,Udayshivakumar Infra Limited,0.3225806451612949
1800,UTIAMC,UTI Asset Management Company Limited,-0.37395046920200065
1801,UTTAMSUGAR,Uttam Sugar Mills Limited,-0.11578541103821355
1802,V2RETAIL,V2 Retail Limited,6.756059824651879
1803,VADILALIND,Vadilal Industries Limited,-1.3586298153083407
