,SYMBOL,NAME OF COMPANY,cm29MAY2024bhav.csv,cm28MAY2024bhav.csv,cm27MAY2024bhav.csv,cm24MAY2024bhav.csv,cm23MAY2024bhav.csv,cm22MAY2024bhav.csv,cm21MAY2024bhav.csv,cm18MAY2024bhav.csv,cm17MAY2024bhav.csv,cm16MAY2024bhav.csv,cm15MAY2024bhav.csv,cm14MAY2024bhav.csv,cm13MAY2024bhav.csv,cm10MAY2024bhav.csv,cm09MAY2024bhav.csv,cm08MAY2024bhav.csv,cm07MAY2024bhav.csv,cm06MAY2024bhav.csv,cm03MAY2024bhav.csv,cm02MAY2024bhav.csv
1114,MRF,MRF Limited,-0.7446022436820856,-1.4085507287878376,-0.06547641532652006,0.6751651323459668,0.524786407298354,-0.10762165779784486,0.41569782192469473,-0.04603402723790543,0.1390307240065684,1.1917647903475612,-0.5846564158728562,-0.5330073501399321,1.0080276999930227,1.0857978778397197,-0.3572058685963941,1.737267547153138,-1.550497922522544,-1.6217279971126368,-3.960460758266272,0.6333660227883966
1115,MRO-TEK,MRO-TEK Realty Limited,,,,,,,,,-9.94671403197157,3.874538745387443,7.433102081268582,11.245865490628448,19.97354497354499,0.06618133686300087,-3.819223424570337,0.06369426751591994,-1.257861635220126,-2.8711056811240003,-2.4433849821215867,2.3170731707317143
1116,MRPL,Mangalore Refinery and Petrochemicals Limited,0.8415147265077059,-1.9931271477663204,-0.1829407729247682,3.209818267642205,1.0734732824427482,-1.1087520641660744,-0.8421052631579001,2.174952198852778,0.23957834211787254,-0.8315514373960562,0.23815194093831865,2.2151898734177133,-2.4459748278318716,-1.8186057356026943,-3.291995490417141,3.2836516068933452,-6.26500764025323,-8.926441351888663,-1.0037394213737498,1.5590645612632443
1117,MSPL,MSP Steel & Power Limited,-2.4856596558317348,-1.5065913370998196,-2.5688073394495388,-0.18315018315018575,1.675977653631282,-0.9225092250922509,2.457466918714564,2.5193798449612346,1.9762845849802373,0.39682539682540247,-2.13592233009709,1.3779527559055176,0.19723865877710908,2.0120724346076457,-3.307392996108941,4.897959183673466,-4.854368932038835,-4.80591497227357,-2.169981916817352,0.9124087591240877
1118,MSTCLTD,Mstc Limited,0.7523751990773693,-5.721238479859169,1.2794965915049865,-2.539990800838148,-2.661426723709084,0.3594608087868221,3.6803147160826084,1.791453711997471,4.005918456817193,2.9622524403317723,4.962984897838315,4.299215516708871,1.067549007366721,0.03122462998813464,-3.063139415218847,0.21840684341443528,-4.892966360856267,-2.029395138496331,-0.7907576692277443,-1.0653054430450006
1119,MSUMI,Motherson Sumi Wiring India Limited,-0.745156482861401,-1.1053795136330142,-0.29390154298310484,-0.4389173372348167,-0.14609203798394232,-1.1552346570397072,0.07225433526011149,0.8011653313911101,-1.223021582733805,1.2381646030589866,0.6598240469208252,1.5636634400595637,-0.51851851851851,-1.5317286652078734,-0.5801305293691164,1.397058823529416,-0.9468317552804161,0.2921840759678639,-0.6531204644412233,-0.21723388848659156
1120,MTARTECH,Mtar Technologies Limited,-10.889696969696965,-2.762717457922772,-1.273010775210031,1.6921474889951247,-1.0861931738377393,1.210699646977998,3.3320276159232214,3.6753134676887083,6.4465578731222415,-0.36342100304196845,-0.05381117658137595,3.7373004354136325,0.04747144732066328,0.06706345879789004,-1.5840277204851185,-1.6551724137930985,0.23584905660376862,-1.4533019876041793,-0.364662354600875,-0.402958564195006
1121,MTEDUCARE,MT Educare Limited,,,,,,,,,,,,,,,,,,,,
1122,MTNL,Mahanagar Telephone Nigam Limited,2.1505376344085945,-1.8469656992084322,-0.7853403141361367,2.1390374331550914,0.5376344086021391,-0.7999999999999924,0.4016064257028074,1.0825439783491164,2.2130013831258766,-1.7663043478260834,-0.13568521031208755,9.836065573770506,-2.470930232558144,-0.14513788098694996,-3.5014005602240896,-0.6954102920723226,-1.7759562841530014,-3.684210526315786,-0.13140604467804773,-2.310654685494238
1123,MUKANDLTD,Mukand Limited,3.26732673267326,-2.759948652118107,-1.6414141414141377,0.8274984086569136,-1.1638880150990842,0.7926442612555487,-3.2812020852499373,0.3384615384615455,0.7127362875736013,-3.005710850616171,-0.12008405884119906,2.5238534933825933,-2.5494901019796044,0.3310261811615907,-3.541364296081274,2.438299137674692,-1.8961493582263709,-2.806918060674788,-2.2991689750692554,-1.285206453377082
1124,MUKTAARTS,Mukta Arts Limited,-3.4156976744185967,0.07272727272726859,-0.7936507936507896,-0.8583690987124585,-1.4799154334038014,0.1411432604093275,2.5325615050651233,-0.6470165348670063,0.0,-0.8553100498930982,0.2859185132237353,2.191380569758948,2.2404779686333085,-1.9765739385065804,-1.0144927536231925,-1.146131805157589,-0.07158196134573681,-2.9861111111111187,-0.9628610729023422,-0.5471956224350089
1125,MUNJALAU,Munjal Auto Industries Limited,-0.24464831804281695,-3.1398104265402913,2.9896278218425905,0.0,0.49049662783569065,-0.12247397428047584,-0.5481120584652724,-0.6053268765133173,0.3035822707953856,-0.12128562765313346,1.8529956763434219,1.6959798994974982,-0.8717310087173136,1.1972274732199155,-1.672862453531609,0.8750000000000036,-2.5578562728379954,-1.8529587567244605,-0.9473060982830043,0.475907198096378
1126,MUNJALSHOW,Munjal Showa Limited,-2.9068025172310428,-0.5068574836016663,-1.26582278481013,3.3779671332927466,-0.9644364074743786,-0.24052916416115794,-0.15010507355148603,-0.11994002998500068,-0.9504009504009471,1.5992757996379035,2.727836329820197,1.4465408805031519,0.5692599620493395,0.9578544061302683,0.7073954983922793,2.775941837409113,-2.450032237266269,-1.7421602787456445,-0.47288776796973514,-1.1530071673418476
1127,MURUDCERA,Murudeshwar Ceramics Limited,-4.979253112033207,-1.0266940451745379,-2.306920762286858,4.070981210855956,-0.8281573498964775,-1.6293279022403344,-1.2072434607645903,1.119023397761962,1.6546018614270883,-0.616649537512841,0.0,-1.21827411167513,-0.10141987829614027,1.1282051282051224,-3.656126482213441,2.84552845528455,-2.0895522388059646,-1.1799410029498554,-1.357904946653726,-2.459791863765382
1128,MUTHOOTCAP,Muthoot Capital Services Limited,-2.5201072386059025,-1.7214122606709916,2.3000898472596503,-4.249827942188583,-4.139864753422383,0.4473161033797104,0.8184399532319988,-1.188314903449403,2.089300758213981,-0.40275213962073797,-1.5366820885657746,2.5936599423631237,2.537806361898144,1.5175577907181768,-7.71861260381045,0.853999014616529,-2.4823830877642536,-1.1399620012666316,0.17446471054718837,-0.7555485597355509
1129,MUTHOOTFIN,Muthoot Finance Limited,-0.3724074710668041,2.174740231230797,0.7846839139797607,-1.373250705536639,0.6088458273570743,0.2788540565926969,0.0,1.4200232205055008,-1.0137026668631235,1.5106192043075082,-0.3457938353305881,-0.8512147543890813,1.7105065384037306,4.057182182182176,-3.670222382932554,-0.9905125604153073,0.08659559855475203,-1.557952908668685,-0.9261146867810155,-0.22084677302183373
1130,NACLIND,NACL Industries Limited,0.9833585476550768,-0.8252063015754109,-1.6961651917404004,-1.1661807580174888,-1.0101010101010142,-0.14409221902018518,3.1203566121842625,0.5227781926810968,0.1495886312640367,0.5263157894736757,0.9870918754745722,2.9710711493354047,-1.9923371647509533,-0.38167938931297707,-2.9629629629629632,2.0408163265306034,-2.7205882352941093,-2.5787965616045803,-2.172389628591447,1.638176638176626
1131,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,1.9900497512437738,-1.4705882352941038,-0.9708737864077808,1.980198019801991,-0.4926108374384306,-0.9756097560975575,-1.9138755980861177,0.9661835748792237,1.4705882352941213,-1.9230769230769333,1.4634146341463448,1.9900497512437738,-1.4705882352941038,-0.4878048780487874,-0.4854368932038904,0.0,-3.738317757009333,-0.46511627906977404,-0.9216589861751119,-2.2522522522522523
1132,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,-1.25,-2.6763990267639937,2.7500000000000036,-0.9900990099009866,-1.7031630170316372,4.314720812182749,-2.9556650246305485,1.5000000000000036,3.896103896103896,-2.5316455696202533,3.6745406824146944,2.972972972972977,-1.8567639257294501,2.168021680216814,-2.894736842105267,-3.5532994923857837,-0.25316455696202894,-4.819277108433735,1.715686274509811,3.5532994923857837
1133,NAGREEKEXP,Nagreeka Exports Limited,-0.1607717041800666,-0.16051364365970197,1.1363636363636294,-0.32362459546924877,-0.48309178743962033,0.16129032258064746,0.8130081300813009,-0.9661835748792292,1.470588235294115,-0.9708737864077579,1.8121911037891174,2.3608768971332306,0.1689189189189093,-0.1686340640809348,-1.0016694490818054,-4.160000000000003,-1.419558359621449,-1.5527950310559115,-0.4636785162287436,-4.992657856093968
1134,NAHARCAP,Nahar Capital and Financial Services Limited,1.0932816081819663,-1.9367110496282092,0.6614447345517762,-0.45052850459192906,0.0,0.8739730816290857,-2.4552429667519142,0.46248715313464295,-0.10266940451745768,-0.06839945280437368,1.2114918656974731,2.0307257637294724,-0.8751969193068442,0.12267788293023689,-3.1732564059053003,-0.9413346780971631,0.2527805864509606,-0.8521303258145402,-0.5813953488372093,-0.09956853634251954
1135,NAHARINDUS,Nahar Industrial Enterprises Limited,-0.675105485232065,-1.0025062656641628,-0.8695652173913019,-0.4534212695795525,-0.3286770747740392,0.5785123966942172,-0.7790077900779031,-0.44897959183673236,-0.2849002849002803,-0.36496350364963737,0.24390243902438793,2.414654454621154,-0.538302277432717,-0.4944375772558668,-1.2611879576891873,-1.0068465565847764,-1.193792280143255,-2.2939346811819505,-0.464396284829717,-0.7299270072992832
1136,NAHARPOLY,Nahar Poly Films Limited,-1.3119143239625106,-0.5326231691078562,-1.0800842992623874,0.8769598724422034,-0.29146793852675307,-0.7364544976328279,-0.28848675583530625,-1.2687726566545772,0.8881922675026064,-1.7705927636643515,-1.1415525114155252,4.451510333863278,-0.21152829190904582,0.5583621377293182,-4.056122448979586,-0.15282730514519172,-1.2327044025157174,-1.9970414201183486,-0.3929273084479288,0.2461841457410143
1137,NAHARSPING,Nahar Spinning Mills Limited,-0.15137180700093747,-1.2703157108163563,-0.446345545843424,2.1272554605888025,0.038001140034209666,-0.28419856006062905,-1.841175376604071,-0.2226758211170777,-1.5887509130752455,-1.012292118582795,2.729805013927585,0.7860752386299917,-0.6323228566115103,0.8439609902475618,-0.8368978984563883,-1.1580882352941093,-0.38454495513642606,-2.1676818344679365,-2.0529917529391,-0.10517090271691897
1138,NAM-INDIA,Nippon Life India Asset Management Limited,0.7916872835230198,-0.18109976950938803,-0.5810622800556622,-1.4676235787436351,4.491068419278729,-1.0670223407802564,1.1552407454254,-0.06741383668997679,2.3634952126283184,3.113048118829494,0.2317910314700819,-0.3907290649142939,-1.6420648091536534,-0.4521345969915502,-0.8278002931792823,0.9136790810998956,-1.8784153005464481,-2.18807416068148,2.640150865763774,-0.9088592542257747
1139,NARMADA,Narmada Agrobase Limited,,,,,,,,,,,,,,,,,,,,
1140,NATCOPHARM,Natco Pharma Limited,0.8669960282863552,0.2817175053429049,0.9017839639286459,-0.4780021461320714,2.19829519964109,0.3853082465972687,-0.020012007204315767,0.4321173751381725,-0.37543174650848476,1.6227490080374447,-0.712157179655545,1.5854284248332524,0.051334702258726904,0.45379537953795146,-1.563451776649744,-1.0000502537816016,-2.0766694552433353,-1.7454791606227598,2.2696929238985244,-0.6875214850464076
1141,NATHBIOGEN,Nath Bio-Genes (India) Limited,-1.1559139784946266,-1.2738853503184744,-0.4228329809725069,-0.7865757734661774,0.21019442984759706,-0.8337675872850413,-2.041858090862685,0.6680369989722567,2.2864651773981572,0.9819532908704853,1.1000804936946667,0.24206562668100517,-1.9256132946452151,-2.0666494445879615,-5.2850501590408525,2.072927072927076,0.5272407732864589,-1.3131813676907858,-1.1511143766838081,-1.0421715947649082
1142,NATIONALUM,National Aluminium Company Limited,1.7502612330198508,-1.5178801131978332,0.6212787988609829,1.0462987182840702,-3.215189873417719,-0.7786988193921182,-0.4252126063031487,2.5917372337695723,2.5796262174256417,0.237467018469651,-0.18435607058203546,7.290194970330606,1.7246335153779824,1.874084919472907,-4.715401785714279,1.4722536806341984,-3.523627424201047,-1.1075094543489914,-0.8304312885079086,0.755735492577601
1143,NATNLSTEEL,National Steel And Agro Industries Limited,,,,,,,,,,,,,,,,,,,,
1144,NAUKRI,Info Edge (India) Limited,-2.6382642868300517,-2.8156635266105887,-1.235766198716875,-1.6805157926588024,0.7000382833436233,-0.0858684027696463,3.303872393271284,-0.34876245580199,6.055311714322239,-1.2597616803554659,-1.2580393199607767,-0.6554399867921383,0.49109068586787613,1.2659503868414992,-0.7999933333888885,1.9497731636450137,-1.684722233823066,-0.19506990004752914,-1.0459888636832277,0.12389015073301672
1145,NAVA,NAVA LIMITED,0.47259929612871243,-1.456599286563619,-0.5322294500295661,-0.46110075542037987,-0.1567244588108554,2.12063619085725,-2.639267627580825,2.7622097678142423,-6.010723356222356,1.5668290818763604,3.367568635196526,2.169306830794067,-0.1812871386846565,0.10081661457808247,-3.285881435257404,3.033956198513154,-3.010815551008475,-1.2508419128259407,2.0622606304625357,1.242791807516405
1146,NAVINFLUOR,Navin Fluorine International Limited,-0.6787838830034342,-0.8910405868987333,0.33675552442966805,0.7491142737044458,-0.5746525963849127,-0.9886796914255394,-1.3629538928003964,0.04666831950299301,3.2883439279366016,-0.14740388664940848,-0.3611839640314779,3.077255804612791,-0.33563763452449047,0.7867295636521745,-5.546110101424643,1.0156643273814865,-1.8541660612049224,0.1528095120282916,0.21293041842286178,0.2661402354317441
1147,NAVKARCORP,Navkar Corporation Limited,-0.3558718861209907,-1.8952618453865395,-0.347912524850889,-0.8378511582060213,-1.2652068126520655,-1.1544011544011572,2.615992102665356,-0.2461841457410143,0.39545229856647696,-1.5092502434274557,1.733531451213472,-1.3196480938416366,1.9431988041853543,2.817622950819672,-5.104521147301896,1.1805213969503083,-3.9224952741020718,-1.3059701492537368,2.6819923371647483,-2.702702702702695
1148,NAVNETEDUL,Navneet Education Limited,-0.36447978793904,-2.393272962483822,-0.41867954911433536,-0.7352941176470624,-1.9435736677115951,1.2698412698412698,-0.2849002849002777,0.8942829766847507,-0.8549715009499647,0.6373486297004461,2.2149837133550525,3.8214406493067337,-2.8261583963194292,1.6366065464261972,-6.085319949811805,1.1100539169045354,8.537005163511191,-3.166666666666667,3.3057851239669507,-1.2916383412644499
1149,NAZARA,Nazara Technologies Limited,-1.9835647492207427,4.943870344212327,9.473427199479113,-0.15439622948154264,-0.04061408496466575,-0.6376109765940348,-0.7926975738650085,0.5555555555555629,0.5261027923917442,1.4118033325125212,-0.6442668406459052,0.9883050568275407,-1.6842105263157856,0.3657049979683055,-2.6426141308647906,-0.6446034116814573,-0.7799703611262773,0.43083189722700926,2.357280307889662,-2.752436647173486
1150,NBCC,NBCC (India) Limited,2.4855907780979742,-4.308859014133057,-0.4802744425385857,-1.9838601210490847,0.4051316677920286,-0.43697478991597016,3.442280945757989,1.0541110330288124,4.440366972477072,0.8512213175425652,-1.3508579773639975,5.346153846153837,-1.8126888217522703,1.4170815779394823,-3.9367181751287665,5.676516329704519,-3.7425149700598808,-3.67700072098053,-0.03603603603604423,-0.7155635062611807
1151,NBIFIN,N. B. I. Industrial Finance Company Limited,-1.5539758637791394,-0.3569075334943993,-0.905949887096328,-1.2731326045499742,0.7577602771237585,-1.1608934064464382,-0.17623027422498488,0.7586967634318873,1.732537770965628,1.3003576676740536,1.3032609611549486,-1.0505544592979552,0.30945079453582125,0.2459337096864396,0.26901305834220446,-0.04201562981429092,-0.5543175487465206,0.03622481678602787,-0.31388888888889394,-0.8482978957805491
1152,NCC,NCC Limited,2.4197884925613913,-2.1742942311064315,1.1528910961333807,-2.1859819569743273,-0.31131096506400346,0.36452004860267706,3.7083708370837125,0.7070340826685964,0.8225187351489672,8.810660302307083,-0.7109004739336425,5.521983746613878,-0.9698720594304674,2.6260059296908165,-4.102355808285944,1.9884009942004899,-3.7480063795853296,2.242152466367713,-0.4868154158214964,1.7753922378199882
1153,NCLIND,NCL Industries Limited,-0.39850560398506174,-1.5448749386954417,-1.4499758337361044,-0.14478764478763656,-0.12051096649795133,-0.7178750897343863,1.2109469605231291,0.9288682473722695,0.937577103380215,-2.3138105567606573,0.5818181818181763,-0.5544840887174569,-0.97875387920744,5.7294295810196845,-3.153263260816434,-1.2789575289575181,-1.4037592196050521,-0.37923678596823085,0.5241839409101713,1.0351468464130986
1154,NDGL,Naga Dhunseri Group Limited,-0.9121217839843996,-2.7111383108935057,-1.4990153920347298,0.2518079813057755,0.738681332061622,-1.0581479399245004,-0.27232679215058797,2.630497328401151,-0.23577652485904663,1.1467794782464473,-1.3400986148904392,-0.5352055352055389,0.3000428632661772,2.779642527481749,0.28612303290415647,-1.6328304463897796,-1.814524322347285,-0.7782258064516202,1.1543010971978702,-1.619148893481285
1155,NDL,Nandan Denim Limited,4.8721071863581,9.612817089452587,-1.963350785340314,-0.5208333333333223,-0.25974025974026343,0.6535947712418301,-2.29885057471264,-0.2547770700636979,-0.8838383838383874,0.25316455696202894,5.193075898801606,-0.2656042496679985,-0.6596306068601583,0.3973509933774797,-2.9562982005141354,-1.1435832274460047,3.5526315789473717,-2.0618556701030855,-0.5128205128205201,-0.25575447570332843
1156,NDLVENTURE,NDL Ventures Limited,2.4229074889867874,-1.943844492440602,-0.9625668449197923,-1.1105235325224718,-2.7263374485596765,-1.2696800406297613,-0.050761421319794074,3.4120734908136483,0.740349021681653,0.1058761249338214,-0.7878151260504201,-0.9365244536940598,0.4179728317659263,3.683640303358619,-3.5023523261892406,0.8966244725738487,-3.902686264571727,-5.8683206106870145,-1.6885553470919297,2.352376380220824
1157,NDRAUTO,Ndr Auto Components Limited,-1.3814137064944465,-1.5368309485956493,-1.940065823661882,-0.31656498215724643,-1.6584592743533115,-0.0678771423723087,6.84111923611531,-0.04832376925399907,2.0338983050847457,-0.5150530381997726,0.4743716116313483,0.7135322950921387,0.0807252856433156,-1.341665135085454,-1.1146786211910154,-1.0786840055132738,1.8680178255295852,-0.9193733744631977,-1.4073588168644604,1.1643339768339878
1158,NDTV,New Delhi Television Limited,0.7848266841072646,-3.4112444725205284,-2.0016508460586144,-2.3180810320499896,7.683959192533109,4.160072349084327,1.2591575091575091,0.9708737864077643,0.5345108064141323,-0.6694367497691545,-1.5006821282401142,1.7113783533765112,1.0280373831775647,0.28116213683223723,-1.2722646310432568,0.441449814126402,-1.2617572837806836,-2.330271118082015,-2.872687704026113,0.06533101045296415
1159,NECCLTD,North Eastern Carrying Corporation Limited,-1.3806706114398477,-0.9765625,0.9861932938856016,1.807228915662662,-0.20040080160320925,0.0,-2.9182879377431905,2.799999999999997,0.20040080160320925,0.20080321285140845,-0.5988023952095893,1.6227180527383454,-1.7928286852589754,0.6012024048096278,-1.188118811881191,-0.19762845849802652,-1.3645224171539878,-1.1560693641618525,-0.19230769230769504,-0.7633587786259515
1160,NECLIFE,Nectar Lifesciences Limited,-0.1552795031056033,-2.4242424242424154,-1.0494752623688197,0.0,0.0,0.0,-3.7518037518037435,2.6666666666666625,-1.3157894736842188,-4.335664335664328,9.16030534351145,-1.057401812688826,-0.8982035928143627,0.14992503748125086,-4.30416068866571,3.1065088757396575,-3.977272727272743,2.1770682148040637,-2.130681818181818,2.1770682148040637
1161,NELCAST,Nelcast Limited,0.44477390659747534,-1.6046681254558635,-1.0108303249097514,-3.0451522576128767,0.035014005602228955,1.2406947890818858,-3.3241946538725116,1.0038075458636326,-0.2761477390403905,-0.7536827680712535,1.9559902200488877,-6.346090938828911,0.957727873183612,0.6648936170212766,-2.5906735751295336,1.3123359580052494,-4.1509433962264115,-2.782023845918686,3.4144799241226718,5.3630912724850175
1162,NELCO,NELCO Limited,-2.774650685385065,-0.6643862649651451,2.7231569700655416,1.0722578882666332,-0.6109150149334781,-1.596419744840015,0.09360165808650556,1.1223041038469432,1.1834724312491418,0.13700506918755995,0.32300185554257754,2.0049071153172036,-0.992504164353134,-0.6207752793488757,-1.7883755588673684,0.7163812512792522,-2.058135649849646,-0.7823377312205764,-0.9261692065160362,0.6545454545454606
1163,NEOGEN,Neogen Chemicals Limited,0.7582344961914431,-1.8938101412679997,1.0168556754334563,-0.3400893163861247,1.495763746033963,0.080256821829846,-1.7451229128809833,0.48230957384504086,-0.9182140906608441,0.9545470209173238,1.2596831600251206,-1.1281697429704958,0.23862221607414894,-1.2566589263761843,-3.7122283234143323,1.8963379904178095,-1.4787918798481658,-1.6140555988568401,-1.964405106816526,1.8119935170178312
1164,NESCO,Nesco Limited,0.6971250792187538,-0.7547601349419661,0.7024817182011888,-1.9810362343379562,-1.654085257548843,-0.5410179971293023,2.1024744941096998,1.4235078893208246,-1.06334841628959,1.2252376044887263,2.4939850947714337,2.6009994581251017,-1.4828874784981314,2.754921679770832,-3.214959886739028,3.032881541360244,-1.2721272127212748,-1.343831399479046,-0.7812041116005847,-1.8279321877522803
1165,NESTLEIND,Nestle India Limited,0.9993066035811886,-0.3333468840196867,-0.3181035356093571,-0.2586746963603699,0.2024988356316951,0.33932054616384544,-1.7409359527232036,2.408505418114909,-0.9257196102659635,0.13590263691683202,-0.8985466460289027,-1.1485345255837096,-0.6691141639033562,0.7857725437148143,-1.0063016935801568,1.2098140434097984,2.0855375600227886,0.05292944098368071,-2.23699398957132,0.1954215522054754
1166,NETWORK18,Network18 Media & Investments Limited,-1.8296529968454296,-1.735895846249232,-1.885644768856444,0.7352941176470693,-0.7902735562310099,2.1739130434782608,-1.6493585827733592,0.18359853121173986,1.4276846679081387,0.06211180124223249,0.3115264797507788,4.970568999345973,-1.9871794871794837,0.5802707930367541,-3.7841191066997486,0.7499999999999929,-0.8059516429014328,-3.6439665471923504,-3.571428571428565,-2.362204724409458
1167,NEULANDLAB,Neuland Laboratories Limited,-1.7909241524225188,-2.225962450218098,-0.09394415454207858,2.0676040449619304,-1.4147720953878935,1.467778986821427,-0.35259911328149807,-0.5646468760731943,0.48311117174522483,-0.16024485413712153,1.116413218721385,1.823116456719545,-15.107777637715866,-0.10004407536188034,-4.167532667797487,1.3591296133955817,-1.4670827083779754,-1.1994151775968105,-1.4429158244767508,0.988351803198812
1168,NEWGEN,Newgen Software Technologies Limited,-0.9113836982689364,-1.4294592914854047,-0.19173292731065605,-3.425552772029196,-1.5336765336765288,-1.6818685084620706,-3.867207298530155,-0.9687296089946271,1.255336450498071,0.16799877819070178,2.611920806561145,1.366163621922158,-3.643043012398596,3.610699936561651,-4.997237707799709,0.0050226017076800125,0.5200181753925357,-3.1205673758865227,4.040506844435403,5.758570582853452
1169,NEXTMEDIA,Next Mediaworks Limited,-2.097902097902103,-2.054794520547938,2.0979020979020904,-5.298013245033106,-5.625000000000002,5.263157894736848,2.0134228187919394,-3.8709677419354813,7.638888888888887,-0.6896551724137907,-1.3605442176870701,1.3793103448275814,-2.684563758389264,4.92957746478874,-4.697986577181215,0.6756756756756733,-0.671140939597313,-4.487179487179483,0.6451612903225784,9.9290780141844
1170,NFL,National Fertilizers Limited,0.3798670465337186,-2.6352288488210895,1.692524682651633,5.715705765407555,-1.3725490196078487,-0.7299270072992701,0.8341511285574036,0.14742014742015302,1.4456630109671016,-0.14932802389248948,1.5159171298635674,4.048370136698222,-0.989068193649144,-0.25960539979231567,-3.3617661816357334,0.7583417593528816,-1.7386984600099353,-2.186588921282799,-1.8597997138769564,0.7204610951008646
1171,NGIL,Nakoda Group of Industries Limited,7.676560900716478,-5.329457364341085,-1.4326647564469912,-0.8522727272727192,0.6673021925643361,-3.2287822878228782,-2.605570530098824,2.7700831024930745,0.2777777777777751,-0.6439742410303614,-3.3777777777777755,11.056268509378087,-2.596153846153849,0.28929604628736466,-2.993451824134708,-3.1702898550724634,-1.2522361359570586,-2.867072111207643,-1.7079419299743808,-5.0283860502838635
1172,NGLFINE,NGL Fine-Chem Limited,3.599285568944853,-1.1421036162889333,-0.7937915742793832,-0.9618340726426321,-2.0772406674694532,-2.741817421311312,2.1950072668205483,0.209895052473767,0.3050614419523893,-0.57245386192755,-0.6578109748334252,0.9251723990234448,-2.7471726407431434,6.688442992689376,-3.12977592182017,0.580224728831544,-3.3985861881457318,-4.965018285896012,-4.7463980764497595,3.6093293316855966
1173,NH,Narayana Hrudayalaya Ltd.,-3.589872779947097,-3.707447238618916,-1.2811814009179767,-0.18723607680662172,-0.9548611111111218,-1.2968804766911917,-0.6538729397198828,-0.061866831644880875,2.5171443294882465,0.7266919544819253,0.25218157073093356,-0.6403372708109758,-0.40009507209633605,1.5773378400128872,-2.2459977186012807,-0.5982170785110935,1.0350003950383113,1.2884122919334298,-0.726911618669322,-2.2026260585813
1174,NHPC,NHPC Limited,1.3972055888223467,-2.05278592375366,-0.14641288433382693,-2.7065527065527015,-0.42553191489361974,2.570320077594574,5.311542390194064,-1.360201511335007,1.069246435845211,0.8213552361396275,-1.5664477008590167,5.5466666666666695,-0.7936507936507936,0.9076348104644893,-5.260495700556388,1.8022657054582905,-4.570024570024576,2.518891687657431,1.2755102040816326,1.871101871101868
1175,NIACL,The New India Assurance Company Limited,1.3172101058086731,-0.7288317256162867,-2.385436283741364,-3.278688524590173,0.6723716381418116,5.935678825814807,-1.718285956724643,1.2239639252737788,-0.10725010725010724,-0.25673940949935575,3.4299623810577566,3.244231208590356,-0.5453306066803076,1.2422360248447284,-2.5117739403453667,0.5411499436302091,-2.6558384547849037,-1.8103448275862017,-3.010033444816049,-3.2166700384382025
1176,NIBL,NRB Industrial Bearings Limited,-1.1428571428571388,3.2448377581120984,-1.310043668122279,0.29197080291971217,-0.8683068017366056,-3.356643356643364,-1.3793103448275863,0.13812154696131812,0.8356545961002904,1.9886363636363515,0.7153075822603718,2.4926686217008838,-2.011494252873551,3.880597014925365,-4.694167852062585,-1.9525801952580273,0.8438818565400965,-1.6597510373444024,0.8368200836820004,0.5610098176718172
1177,NIITLTD,NIIT Limited,-0.4354136429608018,-1.618277010947171,-2.1880819366852964,5.9171597633136095,-0.1477104874446002,-0.14749262536873717,-2.4928092042185948,0.19212295869356663,1.8590998043052753,0.4422604422604451,-1.165614375910639,5.8611825192802085,-1.3691683569979658,-0.3033367037411641,-1.8849206349206264,-0.9823182711198428,-1.4997581035316858,-0.9583133684714902,-1.0431484115694722,-0.14204545454544648
1178,NILAINFRA,Nila Infrastructures Limited,-0.4629629629629695,-3.999999999999994,-3.433476394849788,,,,,,,,,,,,,,,,,
1179,NILASPACES,Nila Spaces Limited,,,,,,,,,,,,,,,,,,,,
1180,NILKAMAL,Nilkamal Limited,0.4301075268817254,-0.5226386481802475,-0.4314063848144953,-0.36267898879724897,-0.7651292988536342,-0.9061368980001632,0.01056831091970966,-0.17933908273333143,0.3785672684915478,0.9298348741516641,0.8216373481317852,1.0425172845554938,-1.2737826507578103,-0.4760631184808821,-1.1369645690111052,-1.0853929645612659,0.5760732323232347,-1.1235955056179847,-0.03639956320523208,-1.6090660254278502
1181,NINSYS,NINtec Systems Limited,3.5772181995028665,-3.1606488749345942,1.8982617041697722,-2.0781119465329967,-3.5843737414418064,0.16135538523598456,5.624201107797195,-0.42426813746287656,-1.7712023338195457,3.6724994599265504,4.6101694915254186,2.4068502661420914,0.8283747520709395,-0.2560223437681755,-3.1119630172511017,-2.570581127100953,0.618989720349277,-5.098080352459867,7.91261036902875,-0.7527244129873099
1182,NIPPOBATRY,Indo-National Limited,-1.7061534729522223,4.778446157756511,-1.1722347818805996,-1.2077094879642762,0.09936242444316017,1.4362506299344984,-3.719877082322497,1.1368283307434255,0.9494715984147951,-0.9162303664921502,4.211423699914756,2.5170424750917633,0.7306981248349286,2.0116748989672284,-3.9672272531263473,1.710526315789474,-3.176490572447774,-5.2012882447664985,-1.7715912685858977,-16.092640520273406
